id,type,repositoryid,idno,title,Category,abbreviation,authoring_entity,nation,year_start,year_end,link_da,published,created,changed,varcount,total_views,total_downloads,created_by,changed_by,formid,pub_2020_Q1,pub_2020_Q2,pub_2020_Q3,pub_2020_Q4,pub_2021_Q1,pub_2021_Q2,pub_2021_Q3,pub_2021_Q4,pub_2022_Q1,pub_2022_Q2,pub_date,pub_current,origin,collection,region,Camps / Shelter / NFI,Cash Assistance,Communications,Education,Energy & Environment,Food Security,Health & Nutrition,"Housing, Land & Property",Multi-Sector Assessment,Peace-building,Protection,Socioeconomics & Livelihoods,Water Sanitation Hygiene,subject_check
480,survey,WA,UNHCR_CAF_2021_CBI_PDM_Metadata,Obo Refugee Camps Post-Distribution Monitoring of Cash-Based Interventions - Jan 2021,Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI_Metadata,UNHCR,Central African Republic,2021,2021,,1,2021-09-02T18:27:02+02:00,2021-09-02T18:27:02+02:00,82,5,0,69,69,6,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,West & Central Africa,West & Central Africa,,1,,,,,,,,,,,,1
481,survey,WA,UNHCR_CIV_2021_CBI_PDM_Metadata,Post-Distribution Monitoring of Cash-Based Interventions - Feb 2021,Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI_Metadata,UNHCR,Côte d'Ivoire,2021,2021,,1,2021-09-02T19:17:50+02:00,2021-09-02T19:17:50+02:00,83,3,0,69,69,6,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,West & Central Africa,West & Central Africa,,1,,,,,,,,,,,,1
482,survey,WA,UNHCR_TCD_2020_PDM_Metadata,Food and Cash Assistance Post-Distribution Monitoring in Refugee Camps - Dec 2020,Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI_Metadata,"UNHCR, WFP",Chad,2020,2020,,1,2021-09-02T22:21:37+02:00,2021-09-02T22:21:37+02:00,344,9,0,69,69,6,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,West & Central Africa,West & Central Africa,,1,,,,1,,,,,,,,2
483,survey,SAO,UNHCR_COD_Ituri_2020_CBI_PDM_Metadata,Ituri Post-Distribution Monitoring for Cash-Based Intervention - 2020,Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI_Metadata,UNHCR,Congo (Democratic Republic of the),2020,2020,,1,2021-09-03T19:35:00+02:00,2021-09-03T19:35:00+02:00,260,3,0,69,69,6,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Southern Africa,Southern Africa,,1,,,,,,,,,,,,1
484,survey,SAO,UNHCR_COD_Bunia_2021_CBI_PDM_Metadata,Bunia Post-Distribution Monitoring for Cash-Based Intervention - Jan 2021,Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI_Metadata,UNHCR,Congo (Democratic Republic of the),2020,2020,,1,2021-09-03T19:38:12+02:00,2021-09-03T19:38:12+02:00,253,3,0,69,69,6,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Southern Africa,Southern Africa,,1,,,,,,,,,,,,1
485,survey,SAO,UNHCR_COD_Rwampara_2021_CBI_PDM_Metadata,Rwampara Post-Distribution Monitoring for Cash-Based Intervention - Jan 2021,Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI_Metadata,UNHCR,Congo (Democratic Republic of the),2020,2020,,1,2021-09-03T19:40:28+02:00,2021-09-03T19:40:28+02:00,246,2,0,69,69,6,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Southern Africa,Southern Africa,,1,,,,,,,,,,,,1
486,survey,EHA,UNHCR_KEN_2019_SENS_Kakuma_v2.1,"Standardized Expanded Nutrition Survey (SENS), Kakuma and Kalobeyei Refugee Camps - 2019",Standardized Expanded Nutrition Survey (SENS),SENS,UNHCR,Kenya,2019,2019,,1,2021-09-10T11:33:41+02:00,2021-09-24T12:47:20+02:00,111,2,0,102,102,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,1,,,,,,,1
488,survey,SA,UNHCR_SUR_2021_HFS_Q1Q2_v2.1,High Frequency Survey - Q1Q2 2021,High Frequency Survey,HFS_Q1Q2,UNHCR,Suriname,2021,2021,,1,2021-09-19T19:27:31+02:00,2021-09-19T19:27:31+02:00,485,9,0,59,59,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
489,survey,SA,UNHCR_URY_2021_HFS_Q1Q2_v2.1,High Frequency Survey - Q1Q2 2021,High Frequency Survey,HFS_Q1Q2,UNHCR,Uruguay,2021,2021,,1,2021-09-19T19:35:35+02:00,2021-09-19T19:35:35+02:00,485,2,0,59,59,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
490,survey,SA,UNHCR_DOM_2021_HFS_Q1Q2_v2.1,High Frequency Survey - Q1Q2 2021,High Frequency Survey,HFS_Q1Q2,UNHCR,Dominican Republic,2021,2021,,1,2021-09-19T19:40:10+02:00,2021-09-19T19:40:10+02:00,485,1,0,59,59,3,0,0,0,0,0,0,0,0,1,1,2022-Q1,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
491,survey,SA,UNHCR_PAN_2021_HFS_Q1Q2_v2.1,High Frequency Survey - Q1Q2 2021,High Frequency Survey,HFS_Q1Q2,UNHCR,Panama,2021,2021,,1,2021-09-19T19:41:08+02:00,2021-09-19T19:41:08+02:00,485,1,0,59,59,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
492,survey,SA,UNHCR_ARG_2021_HFS_Q1Q2_v2.1,High Frequency Survey - Q1Q2 2021,High Frequency Survey,HFS_Q1Q2,UNHCR,Argentina,2021,2021,,1,2021-09-19T19:42:24+02:00,2021-09-19T19:42:24+02:00,485,1,0,59,59,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
493,survey,SA,UNHCR_CHL_2021_HFS_Q1Q2_v2.1,High Frequency Survey - Q1Q2 2021,High Frequency Survey,HFS_Q1Q2,UNHCR,Chile,2021,2021,,1,2021-09-19T19:43:15+02:00,2021-09-19T19:43:15+02:00,485,1,0,59,59,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
494,survey,SA,UNHCR_GTM_2021_HFS_Q1Q2_v2.1,High Frequency Survey - Q1Q2 2021,High Frequency Survey,HFS_Q1Q2,UNHCR,Guatemala,2021,2021,,1,2021-09-19T19:44:03+02:00,2021-09-19T19:44:03+02:00,485,1,0,59,59,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
495,survey,SA,UNHCR_PER_2021_HFS_Q1Q2_v2.1,High Frequency Survey - Q1Q2 2021,High Frequency Survey,HFS_Q1Q2,UNHCR,Peru,2021,2021,,1,2021-09-19T19:44:41+02:00,2021-09-19T19:44:41+02:00,485,1,0,59,59,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
496,survey,SA,UNHCR_BRA_2021_HFS_Q1Q2_v2.1,High Frequency Survey - Q1Q2 2021,High Frequency Survey,HFS_Q1Q2,UNHCR,Brazil,2021,2021,,1,2021-09-19T19:45:42+02:00,2021-09-19T19:45:42+02:00,485,1,0,59,59,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
497,survey,SA,UNHCR_COL_2021_HFS_Q1Q2_v2.1,High Frequency Survey - Q1Q2 2021,High Frequency Survey,HFS_Q1Q2,UNHCR,Colombia,2021,2021,,1,2021-09-19T19:46:47+02:00,2021-09-19T19:46:47+02:00,485,1,0,59,59,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
498,survey,SA,UNHCR_ECU_2021_HFS_Q1Q2_v2.1,High Frequency Survey - Q1Q2 2021,High Frequency Survey,HFS_Q1Q2,UNHCR,Ecuador,2021,2021,,1,2021-09-19T19:56:13+02:00,2021-09-19T19:56:13+02:00,485,9,0,59,59,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
499,survey,WBG,WBG_IDN_2008_ARLS_v01_M,Aceh Reintegration and Livelihood Survey 2008,Reintegration and Livelihood Survey,ARLS,"Patrick Barron, Macartan Humphreys, Laura Paler, Yuhki Tajima, Jeremy Weinstein",Indonesia,2008,2008,https://microdata.worldbank.org/index.php/catalog/study/IDN_2008_ARLS_v01_M,1,2021-09-22T19:48:45+02:00,2021-09-22T20:13:29+02:00,0,6,0,59,59,5,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,External,World Bank,Asia Pacific,,,,,,,,,,,1,1,,2
500,survey,WBG,WBG_SOM_2017_SHFS-W2_v02_M,"Somali High Frequency Survey -  December 2017, Wave 2",Somali High Frequency Survey,SHFS,Utz J. Pape,Somalia,2017,2018,https://microdata.worldbank.org/index.php/catalog/study/SOM_2017_SHFS-W2_v02_M,1,2021-09-22T19:51:07+02:00,2021-09-22T21:08:08+02:00,2369,3,0,59,59,5,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,External,World Bank,East & Horn of Africa,,,,,,,,,,,,1,,1
501,survey,WBG,WBG_KGZ_1999_PHC_v01_M_v03_A_IPUMS,First National Population Census of the Kyrgyz Republic 1999 - IPUMS Subset,Population and Housing Census,PHC,"National Statistical Committee of the Kyrgyz Republic, Minnesota Population Center",Kyrgyzstan,1999,1999,https://international.ipums.org/international/,1,2021-09-22T19:51:31+02:00,2021-09-22T19:51:31+02:00,174,6,0,59,59,5,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,External,World Bank,Asia Pacific,,,,,,,,1,,,,,,1
502,survey,WBG,WBG_WBG_2007_PHC_v01_M_v03_A_IPUMS,Palestinian Population Housing and Establishment Census 2007 - IPUMS Subset,Population and Housing Census,PHC,"Palestinian National Authority, Palestinian Central Bureau of Statistics, Minnesota Population Center",Palestine (State of),2007,2007,https://international.ipums.org/international/,1,2021-09-22T19:52:16+02:00,2021-09-22T19:52:16+02:00,171,6,0,59,59,5,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,External,World Bank,Mid. East & N. Africa,,,,,,,,1,,,,,,1
503,survey,WBG,WBG_SSD_2017_HFS-W4-CRS_v01_M,High Frequency Survey: Wave 4 and Crisis Recovery Survey 2017,High Frequency Survey,HFS-W4_CRS,South Sudan National Bureau of Statistics,South Sudan,2017,2017,https://microdata.worldbank.org/index.php/catalog/study/SSD_2017_HFS-W4-CRS_v01_M,1,2021-09-22T19:52:38+02:00,2021-09-22T19:52:38+02:00,790,7,0,59,59,5,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,External,World Bank,East & Horn of Africa,,,,,,,,,,,,1,,1
504,survey,WBG,WBG_SSD_2015_HFS-W1_v02_M,"High Frequency Survey 2015, Wave 1",High Frequency Survey,HFS_Q3,Utz J. Pape,South Sudan,2015,2015,https://microdata.worldbank.org/index.php/catalog/study/SSD_2015_HFS-W1_v02_M,1,2021-09-22T19:54:23+02:00,2021-09-22T19:54:23+02:00,502,4,0,59,59,5,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,External,World Bank,East & Horn of Africa,,,,,,,,,,,,1,,1
505,survey,EXT,IHSN_UGA_2006_DHS_v01_M,Demographic and Health Survey 2006,Demographic and Health Survey,DHS,Uganda Bureau of Statistics (UBOS),Uganda,2006,2006,http://www.measuredhs.com/data/dataset/Uganda_Standard-DHS_2006.cfm?flag=0,1,2021-09-22T21:29:13+02:00,2021-09-22T21:29:13+02:00,2467,6,0,59,59,5,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,External,External datasets,East & Horn of Africa,,,,,,,1,,,,,,,1
506,survey,EXT,IHSN_AZE_2004_CFSVA_v01_M,Food Security and Nutrition Survey 2004,Comprehensive Food Security & Vulnerability Analysis,CFSVA,World Food Programme,Azerbaijan,2004,2004,http://nada.vam.wfp.org/index.php/catalog,1,2021-09-22T21:51:18+02:00,2021-09-22T21:51:18+02:00,423,14,0,59,59,5,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,External,External datasets,Europe,,,,,,1,1,,,,,,,2
507,survey,SA,UNHCR_2020_RBAC_HELPAGE_v2.1,"Regional Assessment on the Situation and Needs of Older Persons on the Move in the Americas, 2020",Assessment on the Situation and Needs of Older Persons on the Move,RBAC_HELPAGE,"HelpAge International, UNHCR","Colombia, Ecuador, El Salvador, Honduras, Peru",2020,2020,,1,2021-09-22T23:49:15+02:00,2021-09-22T23:58:48+02:00,276,16,1,59,59,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Americas,Americas,,,,,,,,,1,,,,,1
508,survey,EHA,UNHCR_KEN_2018_SENS_Kakuma_v2.1,"Standardized Expanded Nutrition Survey (SENS), Kakuma and Kalobeyei Refugee Camps - 2018",Standardized Expanded Nutrition Survey (SENS),SENS,UNHCR,Kenya,2018,2018,,1,2021-09-23T21:04:33+02:00,2021-09-24T12:37:40+02:00,113,1,0,102,102,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,1,,,,,,,1
509,survey,EHA,UNHCR_JIPS_SUD_2021_PBFProfiling_v2.1,"Peacebuilding Fund Durable Solution Analysis Survey - Darfur, 2020-2021, IDP returnees, IDPs, non-displaced and nomad profiling in Darfur",Peacebuilding Fund Durable Solution Analysis Survey,PBFProfiling,"JIPS, ",Sudan,2020,2021,,1,2021-09-23T22:23:04+02:00,2021-09-23T22:23:04+02:00,199,1,0,102,102,6,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,,,1,,,,,1
510,survey,EHA,UNHCR_KEN_2017_SENS_Kakuma_v2.1,"Standardized Expanded Nutrition Survey (SENS), Kakuma and Kalobeyei Refugee Camps - 2017",Standardized Expanded Nutrition Survey (SENS),SENS,UNHCR,Kenya,2017,2017,,1,2021-09-24T21:05:54+02:00,2021-09-24T21:38:15+02:00,103,1,0,102,102,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,1,,,,,,,1
517,survey,ASIA,CHN-UNHCR-CBIPDM-2021-v01,"Post-Distribution Monitoring of Cash-Based Intervention, May 2021",Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI,UNHCR,China,2021,2021,,1,2021-10-03T10:28:47+02:00,2021-10-03T10:29:59+02:00,119,2,0,534,534,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Asia Pacific,Asia Pacific,,1,,,,,,,,,,,,1
518,survey,ASIA,CHN-UNHCR-VACC-2021-v01,"COVID-19 Vaccination Survey, July 2021",COVID-19 Vaccination Survey,VACC,UNHCR,China,2021,2021,,1,2021-10-03T10:36:32+02:00,2021-10-03T10:36:40+02:00,0,1,0,534,534,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Asia Pacific,Asia Pacific,,,,,,,1,,,,,,,1
519,survey,ASIA,IDN-UNHCR-CBIPDM-2021-v01,"Post-Distribution Monitoring of Cash-Based Intervention, December 2020",Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI,UNHCR,Indonesia,2020,2020,,1,2021-10-03T10:36:50+02:00,2021-10-03T10:36:56+02:00,0,0,0,534,534,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Asia Pacific,Asia Pacific,,1,,,,,,,,,,,,1
520,survey,ASIA,MYS-CBI-PDM-2020-v01,"Post-Distribution Monitoring of COVID-19 Cash-Based Intervention, September 2020",Post-Distribution Monitoring of Cash-Based Interventions,PDM_CBI,UNHCR,Malaysia,2020,2021,,1,2021-10-03T10:37:04+02:00,2021-10-03T10:37:08+02:00,0,0,0,534,534,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Asia Pacific,Asia Pacific,,1,,,,,,,,,,,,1
521,survey,ASIA,NPL-SENS-2018-v01,Standardized Expanded Nutrition Survey (SENS) - 2018,Standardized Expanded Nutrition Survey (SENS),SENS,UNHCR,Nepal,2020,2021,,1,2021-10-03T10:37:15+02:00,2021-10-03T10:37:20+02:00,0,0,0,534,534,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Asia Pacific,Asia Pacific,,,,,,,1,,,,,,,1
522,survey,ASIA,NPL-Socio-2021-v01,"COVID-19 Socioeconomic Survey, September 2021",Post-Distribution Monitoring of Cash-Based Interventions,Socio,UNHCR,Nepal,2021,2021,,1,2021-10-03T10:37:29+02:00,2021-10-03T10:37:34+02:00,0,0,0,534,534,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Asia Pacific,Asia Pacific,,,,,,,,,,,,1,,1
523,survey,ASIA,THA-RNA-PDM-2020-r1-v01,"Multi-sector Rapid Needs Assessment and Post-Distribution Monitoring of Cash-Based Intervention - Round 1, May 2020",Post-Distribution Monitoring of Cash-Based Interventions,RNA_PDM,UNHCR,Thailand,2020,2020,,1,2021-10-03T10:37:42+02:00,2021-10-03T10:37:48+02:00,0,0,0,534,534,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Asia Pacific,Asia Pacific,,,,,,,,,1,,,,,1
524,survey,ASIA,THA-RNA-PDM-2020-r2-v01,"Multi-sector Rapid Needs Assessment and Post-Distribution Monitoring of Cash-Based Intervention - Round 2, October 2020",Post-Distribution Monitoring of Cash-Based Interventions,RNA_PDM,UNHCR,Thailand,2020,2020,,1,2021-10-03T10:46:41+02:00,2021-10-03T10:46:51+02:00,0,0,0,534,534,3,0,0,0,0,0,0,1,1,1,1,2021-Q3,1,UNHCR,Asia Pacific,Asia Pacific,,,,,,,,,1,,,,,1
525,survey,MENA,UNHCR_LBN_2020_VARON_v2.1,Vulnerability Assessment of Refugees of Other Nationalities - 2020,Vulnerability Assessment of Refugees of Other Nationalities,VARON,"UNHCR, WFP",Lebanon,2020,2020,,1,2021-10-12T15:54:24+02:00,2021-10-12T15:59:52+02:00,728,934,28,59,59,3,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Mid. East & N. Africa,Mid. East & N. Africa,,,,,,,,,1,,,,,1
526,survey,ASIA,UNHCR_BGD_2020_EIS_data_v1.1,"Energy Monitoring Framework Survey, 2020",Energy Monitoring Framework Survey,EIS,UNHCR,Bangladesh,2020,2020,,1,2021-10-12T20:34:11+02:00,2021-10-12T20:34:11+02:00,98,684,20,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Asia Pacific,Asia Pacific,,,,,1,,,,,,,,,1
527,survey,WA,UNHCR_CMR_2020_EIS_data_v1.1,"Energy Monitoring Framework Survey, 2020",Energy Monitoring Framework Survey,EIS,UNHCR,Cameroon,2020,2020,,1,2021-10-12T20:41:37+02:00,2021-10-12T20:41:37+02:00,98,327,17,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,West & Central Africa,West & Central Africa,,,,,1,,,,,,,,,1
528,survey,MENA,UNHCR_JOR_2020_EIS_data_v1.1,"Energy Monitoring Framework Survey, 2020",Energy Monitoring Framework Survey,EIS,UNHCR,Jordan,2020,2020,,1,2021-10-12T20:41:45+02:00,2021-10-12T20:41:45+02:00,98,354,14,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Mid. East & N. Africa,Mid. East & N. Africa,,,,,1,,,,,,,,,1
529,survey,WA,UNHCR_NER_2020_EIS_data_v1.1,"Energy Monitoring Framework Survey, 2020",Energy Monitoring Framework Survey,EIS,UNHCR,Niger,2020,2020,,1,2021-10-12T20:41:52+02:00,2021-10-12T20:41:52+02:00,98,281,7,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,West & Central Africa,West & Central Africa,,,,,1,,,,,,,,,1
530,survey,EHA,UNHCR_RWA_2020_EIS_data_v1.1,"Energy Monitoring Framework Survey, 2020",Energy Monitoring Framework Survey,EIS,UNHCR,Rwanda,2020,2020,,1,2021-10-12T20:42:00+02:00,2021-10-12T20:42:00+02:00,98,292,9,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,1,,,,,,,,,1
531,survey,EHA,UNHCR_SSD_2020_EIS_data_v1.1,"Energy Monitoring Framework Survey, 2020",Energy Monitoring Framework Survey,EIS,UNHCR,South Sudan,2020,2020,,1,2021-10-12T20:42:08+02:00,2021-10-12T20:42:08+02:00,98,308,9,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,1,,,,,,,,,1
532,survey,EHA,UNHCR_TZA_2020_EIS_data_v1.1,"Energy Monitoring Framework Survey, 2020",Energy Monitoring Framework Survey,EIS,UNHCR,Tanzania (United Republic of),2020,2020,,1,2021-10-12T20:42:16+02:00,2021-10-12T20:42:16+02:00,98,361,9,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,1,,,,,,,,,1
533,survey,EHA,UNHCR_UGA_2020_EIS_data_v1.1,"Energy Monitoring Framework Survey, 2020",Energy Monitoring Framework Survey,EIS,UNHCR,Uganda,2020,2020,,1,2021-10-12T20:42:23+02:00,2021-10-12T20:42:23+02:00,98,234,9,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,1,,,,,,,,,1
534,survey,MENA,UNHCR_YEM_2020_EIS_data_v1.1,"Energy Monitoring Framework Survey, 2020",Energy Monitoring Framework Survey,EIS,UNHCR,Yemen,2020,2020,,1,2021-10-12T20:42:30+02:00,2021-10-12T20:42:30+02:00,98,339,13,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Mid. East & N. Africa,Mid. East & N. Africa,,,,,1,,,,,,,,,1
535,survey,SAO,UNHCR_ZWE_2020_EIS_data_v1.1,"Energy Monitoring Framework Survey, 2020",Energy Monitoring Framework Survey,EIS,UNHCR,Zimbabwe,2020,2020,,1,2021-10-12T20:42:38+02:00,2021-10-12T20:42:38+02:00,98,286,7,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Southern Africa,Southern Africa,,,,,1,,,,,,,,,1
536,survey,SAO,UNHCR_AGO_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Angola,2020,2020,,1,2021-10-12T22:31:26+02:00,2021-10-12T22:31:26+02:00,123,371,17,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Southern Africa,Southern Africa,,,,,,,,,,,,1,,1
537,survey,SA,UNHCR_ARG_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Argentina,2020,2020,,1,2021-10-12T22:32:37+02:00,2021-10-12T22:32:37+02:00,123,352,11,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Americas,Americas,,,,,,,,,,,,1,,1
538,survey,WA,UNHCR_BFA_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Burkina Faso,2020,2020,,1,2021-10-12T22:32:45+02:00,2021-10-12T22:32:45+02:00,123,270,12,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,,,,,,,1,,1
539,survey,ASIA,UNHCR_BGD_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Bangladesh,2020,2020,,1,2021-10-12T22:32:53+02:00,2021-10-12T22:32:53+02:00,123,394,99,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Asia Pacific,Asia Pacific,,,,,,,,,,,,1,,1
540,survey,WA,UNHCR_CMR_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Cameroon,2020,2020,,1,2021-10-12T22:33:01+02:00,2021-10-12T22:33:01+02:00,123,273,14,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,,,,,,,1,,1
541,survey,SAO,UNHCR_COD_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Congo (Democratic Republic of the),2020,2020,,1,2021-10-12T22:33:09+02:00,2021-10-12T22:33:09+02:00,123,345,14,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Southern Africa,Southern Africa,,,,,,,,,,,,1,,1
542,survey,SA,UNHCR_CRI_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Costa Rica,2020,2020,,1,2021-10-12T22:33:17+02:00,2021-10-12T22:33:17+02:00,123,318,8,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Americas,Americas,,,,,,,,,,,,1,,1
543,survey,EHA,UNHCR_DJI_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Djibouti,2020,2020,,1,2021-10-12T22:33:25+02:00,2021-10-12T22:33:25+02:00,123,359,10,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,,,,,,1,,1
544,survey,WA,UNHCR_GHA_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Ghana,2020,2020,,1,2021-10-12T22:33:33+02:00,2021-10-12T22:33:33+02:00,123,305,8,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,West & Central Africa,West & Central Africa,,,,,,,,,,,,1,,1
545,survey,MENA,UNHCR_JOR_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Jordan,2020,2020,,1,2021-10-12T22:33:42+02:00,2021-10-12T22:33:42+02:00,123,406,19,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,Mid. East & N. Africa,Mid. East & N. Africa,,,,,,,,,,,,1,,1
546,survey,EHA,UNHCR_KEN_2020_LIS_data_v1.1,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Livelihoods Programme Monitoring Beneficiary Survey,LIS,UNHCR,Kenya,2020,2020,,1,2021-10-12T22:33:50+02:00,2021-10-12T22:33:50+02:00,123,354,14,59,59,2,0,0,0,0,0,0,0,1,1,1,2021-Q4,1,UNHCR,East & Horn of Africa,East & Horn of Africa,,,,,,,,,,,,1,,1
